year,site,latitude,longitude,month,airT,precip,snowDepth,SWE,streamFlow
2018,North Lost Trail,39.07813,-107.14389,3,19,2.1,36,9.8,50.00
2018,North Lost Trail,39.07813,-107.14389,4,42,3.3,30,11.1,135.60
2018,North Lost Trail,39.07813,-107.14389,5,35,1.1,6,1.5,676.60
2018,Baker Butte,34.4566,-111.40643,1,41,2,0,0,5.30
2018,Baker Butte,34.4566,-111.40643,2,44,3.1,2,0.7,0.00
2018,Baker Butte,34.4566,-111.40643,3,29,1.2,8,2.1,0.00
2018,Baker Butte,34.4566,-111.40643,4,51,0,0,0,0.04
2018,Baker Butte,34.4566,-111.40643,5,43,0,0,0,0.02
2018,EF Blacks Fork GS,40.88472,-110.54056,1,11,2.2,14,3,31.80
2018,EF Blacks Fork GS,40.88472,-110.54056,2,30,1.8,24,5.2,17.10
2018,EF Blacks Fork GS,40.88472,-110.54056,3,14,3.8,33,7,28.80
2018,EF Blacks Fork GS,40.88472,-110.54056,4,36,1.7,36,10.8,194.40
2018,EF Blacks Fork GS,40.88472,-110.54056,5,39,2.4,14,2.5,699.60
2018,Webster Flat,37.575,-112.90155,1,34,4.3,0,0,7.86
2018,Webster Flat,37.575,-112.90155,2,35,2.7,15,4.3,7.02
2018,Webster Flat,37.575,-112.90155,3,21,4.2,26,7,6.13
2018,Webster Flat,37.575,-112.90155,4,43,1.5,19,8.8,5.18
2018,Webster Flat,37.575,-112.90155,5,33,1,0,0,5.00
2018,Dry Lake,40.53397,-106.7813,1,15,3.6,25,5.6,76.60
2018,Dry Lake,40.53397,-106.7813,2,29,4.6,35,9.2,86.60
2018,Dry Lake,40.53397,-106.7813,3,16,4.1,45,13.8,124.90
2018,Dry Lake,40.53397,-106.7813,4,40,5,46,17.9,565.00
2018,Dry Lake,40.53397,-106.7813,5,33,1.4,26,11.4,1962.00
2018,Stillwater ,40.22543,-105.91977,1,25,0.8,11,3.4,30.86
2018,Stillwater ,40.22543,-105.91977,2,30,1.4,16,4.7,21.69
2018,Stillwater ,40.22543,-105.91977,3,30,0.3,22,6.4,20.93
2018,Stillwater ,40.22543,-105.91977,4,36,1.1,16,6.6,21.49
2018,Stillwater ,40.22543,-105.91977,5,47,0.5,0,0,149.25
2018,Arapaho,40.35098,-106.35098,1,21,1.8,35,8.6,20.87
2018,Arapaho,40.35098,-106.35098,2,20,2.7,44,11.9,21.44
2018,Arapaho,40.35098,-106.35098,3,23,1,57,16,22.47
2018,Arapaho,40.35098,-106.35098,4,28,3.4,64,19.5,69.78
2018,Arapaho,40.35098,-106.35098,5,41,1.4,57,21.1,72.54
2018,Sandstone,41.11172,-107.1706,1,27,2.2,16,3,30.20
2018,Sandstone,41.11172,-107.1706,2,25,2.2,23,5.2,34.50
2018,Sandstone,41.11172,-107.1706,3,32,2.1,35,7.4,47.70
2018,Sandstone,41.11172,-107.1706,4,40,2.1,30,9,309.80
2018,Sandstone,41.11172,-107.1706,5,51,1,0,0,854.50
2018,Fool Creek,39.8687,-105.8675,1,22,1.5,33,8.4,0.40
2018,Fool Creek,39.8687,-105.8675,2,22,2.9,42,11.5,0.36
2018,Fool Creek,39.8687,-105.8675,3,23,1.7,53,15.3,0.33
2018,Fool Creek,39.8687,-105.8675,4,29,4.3,62,19.6,0.35
2018,Fool Creek,39.8687,-105.8675,5,41,1.7,58,22.7,1.89
2018,Stump Lakes,37.47621,-107.63295,1,25,1.5,8,2.2,46.80
2018,Stump Lakes,37.47621,-107.63295,2,31,3.3,16,3.7,50.10
2018,Stump Lakes,37.47621,-107.63295,3,14,1.6,32,7,100.20
2018,Stump Lakes,37.47621,-107.63295,4,34,0.5,30,8.6,382.40
2018,Stump Lakes,37.47621,-107.63295,5,32,1.6,1,0.3,594.40
2018,High Lonesome,40.03592,-105.75471,1,23,1.3,21,4.4,1.24
2018,High Lonesome,40.03592,-105.75471,2,23,3.1,30,6.8,0.73
2018,High Lonesome,40.03592,-105.75471,3,25,1.1,43,10.7,1.16
2018,High Lonesome,40.03592,-105.75471,4,30,4.1,50,14.4,0.75
2018,High Lonesome,40.03592,-105.75471,5,43,2.3,47,15.4,7.01
2018,Gros Ventre Summit,43.38939,-110.12943,1,18,1.6,34,8.2,60.10
2018,Gros Ventre Summit,43.38939,-110.12943,2,14,1.7,37,9.7,53.50
2018,Gros Ventre Summit,43.38939,-110.12943,3,23,4.2,44,11.1,106.60
2018,Gros Ventre Summit,43.38939,-110.12943,4,33,2.8,58,15.3,221.70
2018,Gros Ventre Summit,43.38939,-110.12943,5,42,3.6,42,14.7,682.00
2018,Elliot Ridge,39.864,-106.4246,1,25,1.1,16,5.6,225.60
2018,Elliot Ridge,39.864,-106.4246,2,24,2.8,28,9,203.40
2018,Elliot Ridge,39.864,-106.4246,3,26,1,44,13.2,201.80
2018,Elliot Ridge,39.864,-106.4246,4,30,3,48,16.9,373.13
2018,Elliot Ridge,39.864,-106.4246,5,44,2.2,41,17.5,153.40
2018,Silver Creek Divide,33.37106,-108.70618,1,34,1,1,0.4,26.30
2018,Silver Creek Divide,33.37106,-108.70618,2,40,5.2,5,1.4,31.60
2018,Silver Creek Divide,33.37106,-108.70618,3,15,1.1,8,2.6,28.50
2018,Silver Creek Divide,33.37106,-108.70618,4,42,0.1,0,0,26.70
2018,Silver Creek Divide,33.37106,-108.70618,5,43,0,0,0,19.30
2018,Summit ,39.71796,-106.15802,1,24,0.7,11,2.9,113.00
2018,Summit ,39.71796,-106.15802,2,28,2.3,18,4.6,100.61
2018,Summit ,39.71796,-106.15802,3,29,0.4,28,7.3,104.65
2018,Summit ,39.71796,-106.15802,4,35,2.4,23,8.5,119.33
2018,Summit ,39.71796,-106.15802,5,46,1.6,0,0,106.33
2018,Elk River,40.84781,-106.96871,1,15,3,22,5.3,76.60
2018,Elk River,40.84781,-106.96871,2,25,4,30,8.3,86.60
2018,Elk River,40.84781,-106.96871,3,15,3.1,43,12.3,124.90
2018,Elk River,40.84781,-106.96871,4,33,2.2,39,15.3,565.00
2018,Elk River,40.84781,-106.96871,5,31,1.2,8,5,1962.00
2018,Kendall R.S.,43.2493,-110.01662,1,21,2.1,28,6.8,60.10
2018,Kendall R.S.,43.2493,-110.01662,2,18,3.6,31,8.9,53.50
2018,Kendall R.S.,43.2493,-110.01662,3,26,2.3,47,12.5,106.60
2018,Kendall R.S.,43.2493,-110.01662,4,35,2,50,14.7,221.70
2018,Kendall R.S.,43.2493,-110.01662,5,45,3.8,19,6.6,682.00
2018,Columbine ,40.3948,-106.60408,1,21,1.8,35,8.6,20.87
2018,Columbine ,40.3948,-106.60408,2,20,2.7,44,11.9,21.44
2018,Columbine ,40.3948,-106.60408,3,23,1,57,16,22.47
2018,Columbine ,40.3948,-106.60408,4,28,3.4,64,19.5,69.78
2018,Columbine ,40.3948,-106.60408,5,41,1.4,57,21.1,72.54
2018,Tower,40.53743,-106.6768,1,14,5.8,45,12.3,76.60
2018,Tower,40.53743,-106.6768,2,18,9,59,18.1,86.60
2018,Tower,40.53743,-106.6768,3,15,7.4,85,27.1,124.90
2018,Tower,40.53743,-106.6768,4,29,10.4,99,34.5,565.00
2018,Tower,40.53743,-106.6768,5,28,1.6,103,44.1,1962.00
2018,Gunsight,43.38332,-109.87815,1,24,4.7,64,21.5,60.10
2018,Gunsight,43.38332,-109.87815,2,29,1.9,71,26.2,53.50
2018,Gunsight,43.38332,-109.87815,3,46,2,36,15.5,106.60
2018,Gunsight,43.38332,-109.87815,4,43,1.2,0,0,221.70
2018,Gunsight,43.38332,-109.87815,5,51,2,0,0,682.00
2018,Mancos,37.43087,-108.16954,1,31,3.1,2,0.4,46.80
2018,Mancos,37.43087,-108.16954,2,33,2.4,14,3.5,50.10
2018,Mancos,37.43087,-108.16954,3,23,1.3,20,5.9,100.20
2018,Mancos,37.43087,-108.16954,4,42,0.4,16,5.9,382.40
2018,Mancos,37.43087,-108.16954,5,38,1.1,0,0,594.40
2018,Beartown,37.71409,-107.51212,1,21,2.4,4,3.2,19.30
2018,Beartown,37.71409,-107.51212,2,27,5.5,16,5.6,16.10
2018,Beartown,37.71409,-107.51212,3,9,2.3,38,11.1,18.00
2018,Beartown,37.71409,-107.51212,4,34,2,31,13.2,59.80
2018,Beartown,37.71409,-107.51212,5,32,1.6,5,2.3,280.70
2018,Cascade #2,37.65,-107.8,1,28,1.7,2,0.8,1.08
2018,Cascade #2,37.65,-107.8,2,36,3.1,4,2.5,1.13
2018,Cascade #2,37.65,-107.8,3,16,1,12,4.4,1.77
2018,Cascade #2,37.65,-107.8,4,38,0.6,0,0,9.28
2018,Cascade #2,37.65,-107.8,5,42,0.5,0,0,25.10
2018,Black Flat-U.M,38.6799,-111.59765,1,29,2.8,2,0.5,8.30
2018,Black Flat-U.M,38.6799,-111.59765,2,36,2.1,14,3.3,7.72
2018,Black Flat-U.M,38.6799,-111.59765,3,9,1.5,25,5.4,30.40
2018,Black Flat-U.M,38.6799,-111.59765,4,42,2.1,16,6.6,20.80
2018,Black Flat-U.M,38.6799,-111.59765,5,31,1.5,0,0,6.85
2018,Buffalo Park ,40.22861,-106.59528,1,21,1.3,28,6.8,55.87
2018,Buffalo Park ,40.22861,-106.59528,2,26,2.3,36,9.4,123.30
2018,Buffalo Park ,40.22861,-106.59528,3,25,0.9,46,12.6,360.47
2018,Buffalo Park ,40.22861,-106.59528,4,33,3.3,50,15.4,260.73
2018,Buffalo Park ,40.22861,-106.59528,5,43,0.6,41,16,56.69
2018,Triple Peak,42.76393,-110.5914,1,23,4.9,44,11,60.10
2018,Triple Peak,42.76393,-110.5914,2,18,7.3,61,15.9,53.50
2018,Triple Peak,42.76393,-110.5914,3,25,6.3,83,23.2,106.60
2018,Triple Peak,42.76393,-110.5914,4,34,5.6,88,29.5,221.70
2018,Triple Peak,42.76393,-110.5914,5,41,3.4,68,28.9,682.00
2018,Schofield Pass,39.01522,-107.04877,1,12,3.8,30,8.8,40.30
2018,Schofield Pass,39.01522,-107.04877,2,29,7.8,43,12.6,39.60
2018,Schofield Pass,39.01522,-107.04877,3,13,5.3,67,20.4,50.00
2018,Schofield Pass,39.01522,-107.04877,4,35,5,67,25.7,135.60
2018,Schofield Pass,39.01522,-107.04877,5,33,1.4,54,24.6,676.60
2018,Lake Irene ,40.41432,-105.8198,1,21,2.3,41,7.4,5.62
2018,Lake Irene ,40.41432,-105.8198,2,22,3.8,49,11.4,9.55
2018,Lake Irene ,40.41432,-105.8198,3,23,1,66,15.9,10.07
2018,Lake Irene ,40.41432,-105.8198,4,29,3.4,76,19.4,14.03
2018,Lake Irene ,40.41432,-105.8198,5,40,1.6,64,19.4,198.60
2018,Gardner Peak,37.40083,-113.45988,1,35,2.6,5,0.8,82.80
2018,Gardner Peak,37.40083,-113.45988,2,37,1.8,13,3.1,80.50
2018,Gardner Peak,37.40083,-113.45988,3,22,3.1,21,4.9,142.20
2018,Gardner Peak,37.40083,-113.45988,4,42,1.3,17,6,44.40
2018,Gardner Peak,37.40083,-113.45988,5,34,0.7,0,0,41.10
2018,Kolob,37.52664,-113.05386,1,33,3.8,3,0.5,7.86
2018,Kolob,37.52664,-113.05386,2,36,3.4,18,4.3,7.02
2018,Kolob,37.52664,-113.05386,3,17,4.9,31,7.7,6.13
2018,Kolob,37.52664,-113.05386,4,37,1.7,32,12.2,5.18
2018,Kolob,37.52664,-113.05386,5,33,0.9,0,0,5.00
2018,Lynx Pass ,40.07806,-106.67028,1,23,1.1,14,3.5,459.27
2018,Lynx Pass ,40.07806,-106.67028,2,28,1.8,22,5.5,430.20
2018,Lynx Pass ,40.07806,-106.67028,3,28,0.5,31,8,421.53
2018,Lynx Pass ,40.07806,-106.67028,4,35,1.9,23,8.9,804.27
2018,Lynx Pass ,40.07806,-106.67028,5,46,1,0,0,891.00
2018,Nast Lake ,39.29722,-106.60694,1,21,1.6,12,2.6,86.70
2018,Nast Lake ,39.29722,-106.60694,2,24,2.1,18,4.2,87.10
2018,Nast Lake ,39.29722,-106.60694,3,30,0.6,25,6.3,89.40
2018,Nast Lake ,39.29722,-106.60694,4,38,3.1,12,5.3,80.40
2018,Nast Lake ,39.29722,-106.60694,5,48,0.7,0,0,113.50
2018,Weminuche Creek,37.51976,-107.32152,1,24,2,5,1,46.80
2018,Weminuche Creek,37.51976,-107.32152,2,28,5.3,13,2.9,50.10
2018,Weminuche Creek,37.51976,-107.32152,3,13,1.9,36,7.9,100.20
2018,Weminuche Creek,37.51976,-107.32152,4,38,1.4,22,7.8,382.40
2018,Weminuche Creek,37.51976,-107.32152,5,34,1.4,0,0,594.40
2018,Willow Creek,40.34703,-106.09433,1,22,0.6,29,6.6,0.69
2018,Willow Creek,40.34703,-106.09433,2,26,1.7,34,8.2,0.69
2018,Willow Creek,40.34703,-106.09433,3,25,0.8,42,10.7,0.68
2018,Willow Creek,40.34703,-106.09433,4,33,1.7,49,13,1.59
2018,Willow Creek,40.34703,-106.09433,5,42,1.5,45,13.3,15.35
2018,Red Mountain Pass,37.8918,-107.71342,1,24,4.5,10,3.5,15.70
2018,Red Mountain Pass,37.8918,-107.71342,2,30,4.4,27,7.6,15.40
2018,Red Mountain Pass,37.8918,-107.71342,3,6,2.6,43,12,15.30
2018,Red Mountain Pass,37.8918,-107.71342,4,36,3.6,40,14.1,49.20
2018,Red Mountain Pass,37.8918,-107.71342,5,33,1,29,12.8,188.20
2018,Little Grassy,37.48631,-113.84582,1,35,1.9,0,0,82.80
2018,Little Grassy,37.48631,-113.84582,2,47,1.3,0,0,80.50
2018,Little Grassy,37.48631,-113.84582,3,35,1.7,0,0,142.20
2018,Little Grassy,37.48631,-113.84582,4,54,0.5,0,0,44.40
2018,Little Grassy,37.48631,-113.84582,5,44,0.7,0,0,41.10
2018,Long Valley Junction,37.48756,-112.51458,1,30,1.4,1,0.1,7.86
2018,Long Valley Junction,37.48756,-112.51458,2,33,1.4,0,0,7.02
2018,Long Valley Junction,37.48756,-112.51458,3,23,3,1,0.2,6.13
2018,Long Valley Junction,37.48756,-112.51458,4,44,0.4,0,0,5.18
2018,Long Valley Junction,37.48756,-112.51458,5,38,0.7,0,0,5.00
2018,Lost Dog,40.81588,-106.74835,1,23,4.1,24,5.9,76.60
2018,Lost Dog,40.81588,-106.74835,2,23,5.1,37,10,86.60
2018,Lost Dog,40.81588,-106.74835,3,22,3.6,52,15.1,124.90
2018,Lost Dog,40.81588,-106.74835,4,32,2.4,54,18.7,565.00
2018,Lost Dog,40.81588,-106.74835,5,34,1.4,33,13.8,1962.00
2018,Loomis Park,43.17387,-110.14007,1,22,2.8,29,7.3,60.10
2018,Loomis Park,43.17387,-110.14007,2,18,4.3,39,9.9,53.50
2018,Loomis Park,43.17387,-110.14007,3,25,3.3,55,14.2,106.60
2018,Loomis Park,43.17387,-110.14007,4,34,3,52,17.5,221.70
2018,Loomis Park,43.17387,-110.14007,5,44,3.4,34,12.8,682.00
2018,Beaver Creek,39.59917,-106.51142,1,27,1.1,7,1.7,2.83
2018,Beaver Creek,39.59917,-106.51142,2,31,1.7,15,3.7,2.75
2018,Beaver Creek,39.59917,-106.51142,3,31,0.5,24,6.4,2.39
2018,Beaver Creek,39.59917,-106.51142,4,38,2.9,22,8.3,5.13
2018,Beaver Creek,39.59917,-106.51142,5,49,0.8,1,0.4,23.32
2018,Grizzly Peak,39.64631,-105.86973,1,23,1.5,32,6.7,2.41
2018,Grizzly Peak,39.64631,-105.86973,2,23,2.8,36,9,2.00
2018,Grizzly Peak,39.64631,-105.86973,3,25,0.8,46,12.4,1.56
2018,Grizzly Peak,39.64631,-105.86973,4,30,3.3,51,15.1,2.30
2018,Grizzly Peak,39.64631,-105.86973,5,42,1.8,42,15,15.49
2018,Mc Clure Pass,39.12897,-107.28806,1,24,2.7,7,1,40.30
2018,Mc Clure Pass,39.12897,-107.28806,2,30,4.4,17,3.6,39.60
2018,Mc Clure Pass,39.12897,-107.28806,3,24,2.7,32,8,50.00
2018,Mc Clure Pass,39.12897,-107.28806,4,41,2.8,22,8.6,135.60
2018,Mc Clure Pass,39.12897,-107.28806,5,37,0.8,0,0,676.60
2018,Spring Creek Divide,42.52516,-110.66148,1,23,5.5,43,10.3,60.10
2018,Spring Creek Divide,42.52516,-110.66148,2,17,5.2,59,15.8,53.50
2018,Spring Creek Divide,42.52516,-110.66148,3,24,5.2,73,21,106.60
2018,Spring Creek Divide,42.52516,-110.66148,4,32,3.6,80,26.2,221.70
2018,Spring Creek Divide,42.52516,-110.66148,5,42,2.8,68,27.3,682.00
2018,Mineral Creek,37.84747,-107.72657,1,17,2.5,7,1.5,15.70
2018,Mineral Creek,37.84747,-107.72657,2,33,3,18,4,15.40
2018,Mineral Creek,37.84747,-107.72657,3,6,1.1,29,7,15.30
2018,Mineral Creek,37.84747,-107.72657,4,36,2.1,25,8.1,49.20
2018,Mineral Creek,37.84747,-107.72657,5,38,0.8,0,0,188.20
2018,Bison Lake ,39.76487,-107.35681,1,23,2.3,17,5.4,1344.00
2018,Bison Lake ,39.76487,-107.35681,2,22,3.4,30,9.1,1300.00
2018,Bison Lake ,39.76487,-107.35681,3,23,1.5,51,14.8,1254.00
2018,Bison Lake ,39.76487,-107.35681,4,28,2.1,57,19,1980.67
2018,Bison Lake ,39.76487,-107.35681,5,41,0.6,52,20.2,4238.67
2018,Midway Valley,37.56933,-112.83849,1,23,5.1,4,0.8,7.86
2018,Midway Valley,37.56933,-112.83849,2,34,4,23,5.9,7.02
2018,Midway Valley,37.56933,-112.83849,3,19,6,39,9.9,6.13
2018,Midway Valley,37.56933,-112.83849,4,38,1.2,45,15.6,5.18
2018,Midway Valley,37.56933,-112.83849,5,30,1.1,16,8.4,5.00
2018,EF Blacks Fork GS,40.88472,-110.54056,1,4,1.5,14,3.2,31.80
2018,EF Blacks Fork GS,40.88472,-110.54056,2,32,1.2,19,4.7,17.10
2018,EF Blacks Fork GS,40.88472,-110.54056,3,10,1.6,25,5.9,28.80
2018,EF Blacks Fork GS,40.88472,-110.54056,4,35,2,20,7.5,194.40
2018,EF Blacks Fork GS,40.88472,-110.54056,5,25,1.9,0,0,699.60
2018,Battle Mountain,41.05413,-107.26609,1,28,1.9,7,1.5,30.20
2018,Battle Mountain,41.05413,-107.26609,2,27,2,14,3.4,34.50
2018,Battle Mountain,41.05413,-107.26609,3,34,2.2,23,5.4,47.70
2018,Battle Mountain,41.05413,-107.26609,4,41,2.2,17,6.2,309.80
2018,Battle Mountain,41.05413,-107.26609,5,52,1.4,0,0,854.50
2018,Fish Lake Utah,38.50455,-111.76693,1,24,1.3,0,0,8.30
2018,Fish Lake Utah,38.50455,-111.76693,2,37,2,4,0.7,7.72
2018,Fish Lake Utah,38.50455,-111.76693,3,6,1.3,12,2.7,30.40
2018,Fish Lake Utah,38.50455,-111.76693,4,39,0.9,6,2.6,20.80
2018,Fish Lake Utah,38.50455,-111.76693,5,34,1.2,0,0,6.85
2018,Rabbit Ears,40.36783,-106.74038,1,16,3.9,26,6,76.60
2018,Rabbit Ears,40.36783,-106.74038,2,23,4.4,37,9.3,86.60
2018,Rabbit Ears,40.36783,-106.74038,3,17,5.2,50,13.2,124.90
2018,Rabbit Ears,40.36783,-106.74038,4,36,8.4,57,17.3,565.00
2018,Rabbit Ears,40.36783,-106.74038,5,32,1.9,53,19.4,1962.00
2018,Gutz Peak,37.49617,-113.94235,1,36,2.8,2,0.4,82.80
2018,Gutz Peak,37.49617,-113.94235,2,46,1.9,3,1.4,80.50
2018,Gutz Peak,37.49617,-113.94235,3,31,2.8,7,2.2,142.20
2018,Gutz Peak,37.49617,-113.94235,4,48,0.6,0,0,44.40
2018,Gutz Peak,37.49617,-113.94235,5,40,1.2,0,0,41.10
2018,New Fork Lake,43.11265,-109.94947,1,23,1.5,25,5.6,60.10
2018,New Fork Lake,43.11265,-109.94947,2,18,2.7,27,7.1,53.50
2018,New Fork Lake,43.11265,-109.94947,3,26,2,37,9.8,106.60
2018,New Fork Lake,43.11265,-109.94947,4,35,1.3,38,11.7,221.70
2018,New Fork Lake,43.11265,-109.94947,5,45,3.7,14,4.6,682.00
2019,Willow Creek,40.34703,-106.09433,1,16,1.2,24,6.2,1.50
2019,Willow Creek,40.34703,-106.09433,2,21,1.5,36,8.7,2.08
2019,Willow Creek,40.34703,-106.09433,3,21,4.3,40,11,2.12
2019,Willow Creek,40.34703,-106.09433,4,31,1.2,55,16,2.30
2019,Willow Creek,40.34703,-106.09433,5,36,0.6,49,18,3.63
2019,Lone Cone,37.89183,-108.19544,1,13,4.4,24,4.6,2.17
2019,Lone Cone,37.89183,-108.19544,2,12,6.2,35,9,2.13
2019,Lone Cone,37.89183,-108.19544,3,31,8.6,54,15.2,3.26
2019,Lone Cone,37.89183,-108.19544,4,17,2.5,70,22.9,8.77
2019,Lone Cone,37.89183,-108.19544,5,35,5.6,30,12.3,19.40
2019,New Fork Lake,43.11265,-109.94947,1,19,1.4,23,3.7,20.90
2019,New Fork Lake,43.11265,-109.94947,2,15,3.4,25,5.1,22.30
2019,New Fork Lake,43.11265,-109.94947,3,23,1.6,40,8.5,42.60
2019,New Fork Lake,43.11265,-109.94947,4,35,2.1,39,10.1,444.10
2019,New Fork Lake,43.11265,-109.94947,5,39,5,23,6.3,621.80
2019,Harris Flat ,37.48997,-112.57602,1,9,3.7,7,2.3,7.46
2019,Harris Flat ,37.48997,-112.57602,2,29,9.5,20,6,7.92
2019,Harris Flat ,37.48997,-112.57602,3,37,3.5,44,15.5,45.80
2019,Harris Flat ,37.48997,-112.57602,4,23,1.3,32,14.7,10.90
2019,Harris Flat ,37.48997,-112.57602,5,33,3.3,1,0.8,7.97
2019,Phantom Valley ,40.39937,-105.84757,1,19,1.6,42,9.5,7.87
2019,Phantom Valley ,40.39937,-105.84757,2,19,3.1,57,13.9,4.43
2019,Phantom Valley ,40.39937,-105.84757,3,20,5.3,68,18.5,7.91
2019,Phantom Valley ,40.39937,-105.84757,4,29,1.5,75,24.8,16.43
2019,Phantom Valley ,40.39937,-105.84757,5,34,1,78,25.8,104.07
2019,Sandstone,41.11172,-107.1706,1,23,4,24,6.1,25.60
2019,Sandstone,41.11172,-107.1706,2,23,3.5,40,10.1,26.00
2019,Sandstone,41.11172,-107.1706,3,29,3.9,49,13.6,33.20
2019,Sandstone,41.11172,-107.1706,4,40,3.4,47,17.5,398.50
2019,Sandstone,41.11172,-107.1706,5,43,2.1,28,8.2,936.40
2019,Tower,40.53743,-106.6768,1,-2,9.7,66,19.9,67.50
2019,Tower,40.53743,-106.6768,2,18,10,90,29.6,68.20
2019,Tower,40.53743,-106.6768,3,24,10.5,113,39.6,95.70
2019,Tower,40.53743,-106.6768,4,18,5.6,130,50.1,684.20
2019,Tower,40.53743,-106.6768,5,26,6.7,127,53.6,1237.00
2019,Mancos,37.43087,-108.16954,1,16,5.9,20,3.3,43.80
2019,Mancos,37.43087,-108.16954,2,29,7.8,30,9.2,46.60
2019,Mancos,37.43087,-108.16954,3,31,8.1,54,17,154.00
2019,Mancos,37.43087,-108.16954,4,24,1.4,63,25.1,926.40
2019,Mancos,37.43087,-108.16954,5,35,3.8,37,17.5,1343.00
2019,Cascade,37.65,-107.8,1,18,4.7,11,1.2,1.40
2019,Cascade,37.65,-107.8,2,18,10,23,5.9,1.31
2019,Cascade,37.65,-107.8,3,32,8,55,15.9,1.39
2019,Cascade,37.65,-107.8,4,18,2,53,23.9,21.90
2019,Cascade,37.65,-107.8,5,36,4.3,17,8.1,69.70
2019,Dry Lake,40.53397,-106.7813,1,-5,5.8,40,8.4,67.50
2019,Dry Lake,40.53397,-106.7813,2,17,5.2,55,14.2,68.20
2019,Dry Lake,40.53397,-106.7813,3,31,6.1,62,19.4,95.70
2019,Dry Lake,40.53397,-106.7813,4,21,3.4,65,25.5,684.20
2019,Dry Lake,40.53397,-106.7813,5,32,4.8,41,15.7,1237.00
2019,Triple Peak,42.76393,-110.5914,1,20,3.4,39,8.6,20.90
2019,Triple Peak,42.76393,-110.5914,2,16,7.7,49,12,22.30
2019,Triple Peak,42.76393,-110.5914,3,23,3.1,82,19.7,42.60
2019,Triple Peak,42.76393,-110.5914,4,35,4.6,70,22.8,444.10
2019,Triple Peak,42.76393,-110.5914,5,38,4.5,54,20.7,621.80
2019,Mc Clure Pass,39.12897,-107.28806,1,8,4,30,5.7,42.80
2019,Mc Clure Pass,39.12897,-107.28806,2,23,4.5,36,9.7,41.80
2019,Mc Clure Pass,39.12897,-107.28806,3,31,8,51,14.2,64.10
2019,Mc Clure Pass,39.12897,-107.28806,4,26,3.8,59,22,308.80
2019,Mc Clure Pass,39.12897,-107.28806,5,33,6.3,32,12.2,552.60
2019,Black Flat-U.M,38.6799,-111.59765,1,0,2.3,19,3.8,6.69
2019,Black Flat-U.M,38.6799,-111.59765,2,13,4.4,27,6.1,6.60
2019,Black Flat-U.M,38.6799,-111.59765,3,31,3.4,42,10.5,6.54
2019,Black Flat-U.M,38.6799,-111.59765,4,21,2.5,42,13.9,18.90
2019,Black Flat-U.M,38.6799,-111.59765,5,23,2.8,19,5.3,47.30
2019,Gardner Peak,37.40083,-113.45988,1,7,3.2,19,3.4,113.80
2019,Gardner Peak,37.40083,-113.45988,2,30,7.4,27,6.6,262.30
2019,Gardner Peak,37.40083,-113.45988,3,35,6.6,48,14,652.60
2019,Gardner Peak,37.40083,-113.45988,4,30,3.3,56,20,511.00
2019,Gardner Peak,37.40083,-113.45988,5,30,5,20,10.6,842.60
2019,Long Valley Junction,37.48756,-112.51458,1,10,3.8,5,1.6,7.46
2019,Long Valley Junction,37.48756,-112.51458,2,33,6.2,20,5.4,7.92
2019,Long Valley Junction,37.48756,-112.51458,3,39,3.3,34,11.5,45.80
2019,Long Valley Junction,37.48756,-112.51458,4,30,1.4,15,7.8,10.90
2019,Long Valley Junction,37.48756,-112.51458,5,34,3.7,0,0.4,7.97
2019,Summit ,39.71796,-106.15802,1,20,0.9,21,4.5,61.05
2019,Summit ,39.71796,-106.15802,2,23,1.2,31,6.9,54.99
2019,Summit ,39.71796,-106.15802,3,25,4.6,36,8.9,60.04
2019,Summit ,39.71796,-106.15802,4,34,1.1,42,13.7,95.00
2019,Summit ,39.71796,-106.15802,5,39,1.7,18,6.2,397.87
2019,Loomis Park,43.17387,-110.14007,1,18,2.1,28,5.6,20.90
2019,Loomis Park,43.17387,-110.14007,2,15,6.2,32,7.7,22.30
2019,Loomis Park,43.17387,-110.14007,3,22,1.6,60,13.9,42.60
2019,Loomis Park,43.17387,-110.14007,4,34,3.2,46,15.5,444.10
2019,Loomis Park,43.17387,-110.14007,5,39,3.7,33,12.5,621.80
2019,Buffalo Park ,40.22861,-106.59528,1,15,1,28,5.8,54.34
2019,Buffalo Park ,40.22861,-106.59528,2,21,1.6,41,9.6,222.44
2019,Buffalo Park ,40.22861,-106.59528,3,22,3.6,44,12,291.60
2019,Buffalo Park ,40.22861,-106.59528,4,33,0.8,51,16.2,294.07
2019,Buffalo Park ,40.22861,-106.59528,5,38,1.1,39,13.4,388.93
2019,Webster Flat,37.575,-112.90155,1,3,5.2,17,3.2,7.46
2019,Webster Flat,37.575,-112.90155,2,28,12,29,8.4,7.92
2019,Webster Flat,37.575,-112.90155,3,32,5.8,55,20.4,45.80
2019,Webster Flat,37.575,-112.90155,4,30,4.4,55,26.2,10.90
2019,Webster Flat,37.575,-112.90155,5,28,4.9,19,11.9,7.97
2019,Silver Creek Divide,33.37106,-108.70618,1,23,2.1,18,4.1,44.80
2019,Silver Creek Divide,33.37106,-108.70618,2,31,4.3,20,5.8,71.90
2019,Silver Creek Divide,33.37106,-108.70618,3,36,2.9,25,8.9,420.80
2019,Silver Creek Divide,33.37106,-108.70618,4,29,0.6,2,0.9,89.60
2019,Silver Creek Divide,33.37106,-108.70618,5,40,1.4,0,0,33.50
